Yield_mean,Predicted_Yield,Crop_type,FIELDID,Year,Week
6.01,6.277691,Maize,FS109385,2023,10
6.01,5.8476267,Maize,FS109385,2023,14
6.01,5.6320953,Maize,FS109385,2023,17
6.01,5.5575604,Maize,FS109385,2023,21
6.01,6.371131,Maize,FS109385,2023,24
6.01,6.054767,Maize,FS109385,2023,26
6.01,5.5460434,Maize,FS109385,2023,27
6.01,6.215632,Maize,FS109385,2023,29
6.01,6.2500134,Maize,FS109385,2023,33
6.01,6.2061963,Maize,FS109385,2023,34
6.01,6.3134236,Maize,FS109385,2023,36
6.01,6.251986,Maize,FS109385,2023,39
6.01,5.9804144,Maize,FS109385,2023,45
6.01,6.3160954,Maize,FS109385,2023,46
6.01,5.9616623,Maize,FS109385,2023,50
6.01,6.0375257,Maize,FS109385,2023,52
7.55,7.267521,Maize,FS109397,2018,6
7.55,7.297082,Maize,FS109397,2018,7
7.55,7.76827,Maize,FS109397,2018,11
7.55,7.377697,Maize,FS109397,2018,14
7.55,7.4611454,Maize,FS109397,2018,19
7.55,7.436852,Maize,FS109397,2018,21
7.55,7.4980288,Maize,FS109397,2018,24
7.55,7.3828826,Maize,FS109397,2018,26
7.55,7.613767,Maize,FS109397,2018,30
7.55,7.200877,Maize,FS109397,2018,33
7.55,7.246512,Maize,FS109397,2018,35
7.55,7.4236407,Maize,FS109397,2018,36
7.55,7.257938,Maize,FS109397,2018,38
7.55,7.4739447,Maize,FS109397,2018,40
7.55,7.42631,Maize,FS109397,2018,42
7.55,7.4890895,Maize,FS109397,2018,48
7.55,7.449495,Maize,FS109397,2018,52
6.76,6.4217863,Maize,FS109397,2019,3
6.76,6.5785627,Maize,FS109397,2019,19
6.76,6.5969787,Maize,FS109397,2019,20
6.76,6.4974504,Maize,FS109397,2019,22
6.76,6.7557,Maize,FS109397,2019,26
6.76,6.7839923,Maize,FS109397,2019,27
6.76,6.5952163,Maize,FS109397,2019,29
6.76,6.5787005,Maize,FS109397,2019,32
6.76,6.670041,Maize,FS109397,2019,36
6.76,6.69678,Maize,FS109397,2019,38
6.76,6.686462,Maize,FS109397,2019,39
6.76,6.640241,Maize,FS109397,2019,41
6.76,6.601356,Maize,FS109397,2019,43
6.76,6.6296153,Maize,FS109397,2019,48
2.52,2.7017634,Maize,FS109397,2020,6
2.52,3.0600405,Maize,FS109397,2020,8
2.52,2.9136264,Maize,FS109397,2020,10
2.52,2.841334,Maize,FS109397,2020,13
2.52,2.971213,Maize,FS109397,2020,16
2.52,2.5905232,Maize,FS109397,2020,18
2.52,2.821693,Maize,FS109397,2020,20
2.52,2.7948585,Maize,FS109397,2020,23
2.52,2.8343923,Maize,FS109397,2020,25
2.52,2.7580378,Maize,FS109397,2020,28
2.52,2.700096,Maize,FS109397,2020,32
2.52,2.859104,Maize,FS109397,2020,34
2.52,2.8241465,Maize,FS109397,2020,35
2.52,2.899307,Maize,FS109397,2020,37
2.52,2.6703925,Maize,FS109397,2020,39
2.52,2.7536077,Maize,FS109397,2020,42
2.52,2.6473842,Maize,FS109397,2020,47
2.52,2.9915826,Maize,FS109397,2020,51
2.09,2.3342657,Maize,FS109397,2022,6
2.09,2.2340796,Maize,FS109397,2022,7
2.09,2.0788257,Maize,FS109397,2022,11
2.09,2.1886246,Maize,FS109397,2022,14
2.09,2.5828028,Maize,FS109397,2022,18
2.09,2.0232036,Maize,FS109397,2022,21
2.09,1.9892398,Maize,FS109397,2022,23
2.09,2.1604,Maize,FS109397,2022,26
2.09,2.3447344,Maize,FS109397,2022,28
2.09,2.233914,Maize,FS109397,2022,30
2.09,2.2501307,Maize,FS109397,2022,31
2.09,2.0725493,Maize,FS109397,2022,33
2.09,2.1629307,Maize,FS109397,2022,47
2.09,2.0004194,Maize,FS109397,2022,50
6.22,6.11655,Maize,FS109397,2023,7
6.22,6.1277742,Maize,FS109397,2023,9
6.22,6.0330186,Maize,FS109397,2023,10
6.22,6.365904,Maize,FS109397,2023,14
6.22,6.245657,Maize,FS109397,2023,17
6.22,6.093689,Maize,FS109397,2023,21
6.22,5.8358316,Maize,FS109397,2023,24
6.22,6.0350285,Maize,FS109397,2023,26
6.22,5.965313,Maize,FS109397,2023,27
6.22,6.1092315,Maize,FS109397,2023,29
6.22,6.4033704,Maize,FS109397,2023,33
6.22,6.1562815,Maize,FS109397,2023,34
6.22,5.91817,Maize,FS109397,2023,36
6.22,6.118776,Maize,FS109397,2023,39
6.22,6.096137,Maize,FS109397,2023,45
6.22,6.281315,Maize,FS109397,2023,46
6.22,5.9908686,Maize,FS109397,2023,50
6.22,6.03946,Maize,FS109397,2023,52
7.54,7.5484834,Maize,FS109479,2018,6
7.54,7.535678,Maize,FS109479,2018,7
7.54,7.698546,Maize,FS109479,2018,11
7.54,7.4943085,Maize,FS109479,2018,14
7.54,7.6737223,Maize,FS109479,2018,19
7.54,7.639305,Maize,FS109479,2018,21
7.54,7.418186,Maize,FS109479,2018,24
7.54,7.6269336,Maize,FS109479,2018,26
7.54,7.679799,Maize,FS109479,2018,30
7.54,7.6016703,Maize,FS109479,2018,35
7.54,7.495992,Maize,FS109479,2018,36
7.54,7.2814984,Maize,FS109479,2018,38
7.54,7.456416,Maize,FS109479,2018,40
7.54,7.397537,Maize,FS109479,2018,42
7.54,7.6111455,Maize,FS109479,2018,48
7.54,7.5162644,Maize,FS109479,2018,52
7.41,7.4064918,Maize,FS109479,2019,3
7.41,7.3264046,Maize,FS109479,2019,19
7.41,7.2867274,Maize,FS109479,2019,20
7.41,7.305001,Maize,FS109479,2019,22
7.41,7.492584,Maize,FS109479,2019,26
7.41,7.456489,Maize,FS109479,2019,27
7.41,7.3609977,Maize,FS109479,2019,29
7.41,7.013339,Maize,FS109479,2019,32
7.41,7.5325155,Maize,FS109479,2019,36
7.41,7.3924055,Maize,FS109479,2019,38
7.41,7.32533,Maize,FS109479,2019,39
7.41,7.257696,Maize,FS109479,2019,41
7.41,7.4693055,Maize,FS109479,2019,43
7.41,7.295397,Maize,FS109479,2019,48
5.23,5.0818415,Maize,FS109479,2020,6
5.23,5.3154683,Maize,FS109479,2020,8
5.23,4.996359,Maize,FS109479,2020,10
5.23,4.984205,Maize,FS109479,2020,13
5.23,5.407682,Maize,FS109479,2020,16
5.23,4.928799,Maize,FS109479,2020,18
5.23,5.1720486,Maize,FS109479,2020,20
5.23,4.834248,Maize,FS109479,2020,23
5.23,5.067071,Maize,FS109479,2020,25
5.23,5.03837,Maize,FS109479,2020,28
5.23,5.4857707,Maize,FS109479,2020,32
5.23,5.227007,Maize,FS109479,2020,34
5.23,5.0165167,Maize,FS109479,2020,35
5.23,5.118048,Maize,FS109479,2020,37
5.23,5.1883802,Maize,FS109479,2020,39
5.23,5.114664,Maize,FS109479,2020,42
5.23,5.1376023,Maize,FS109479,2020,47
5.23,4.6836605,Maize,FS109479,2020,51
4.14,4.492495,Maize,FS109479,2022,6
4.14,4.4156933,Maize,FS109479,2022,7
4.14,4.04312,Maize,FS109479,2022,11
4.14,4.077683,Maize,FS109479,2022,14
4.14,3.7035158,Maize,FS109479,2022,18
4.14,3.4075038,Maize,FS109479,2022,21
4.14,4.3270836,Maize,FS109479,2022,23
4.14,4.147047,Maize,FS109479,2022,26
4.14,4.7277117,Maize,FS109479,2022,28
4.14,4.234125,Maize,FS109479,2022,30
4.14,4.190363,Maize,FS109479,2022,31
4.14,4.491545,Maize,FS109479,2022,33
4.14,4.15955,Maize,FS109479,2022,42
4.14,4.158658,Maize,FS109479,2022,47
4.14,4.067262,Maize,FS109479,2022,50
7.58,7.648069,Maize,FS109479,2023,7
7.58,8.114855,Maize,FS109479,2023,9
7.58,7.6247344,Maize,FS109479,2023,10
7.58,7.836034,Maize,FS109479,2023,14
7.58,7.6731367,Maize,FS109479,2023,17
7.58,7.549198,Maize,FS109479,2023,21
7.58,7.0834794,Maize,FS109479,2023,24
7.58,7.680151,Maize,FS109479,2023,26
7.58,7.9223266,Maize,FS109479,2023,27
7.58,8.032869,Maize,FS109479,2023,29
7.58,7.669358,Maize,FS109479,2023,33
7.58,7.510778,Maize,FS109479,2023,34
7.58,7.7174783,Maize,FS109479,2023,36
7.58,7.3904862,Maize,FS109479,2023,39
7.58,8.157878,Maize,FS109479,2023,45
7.58,7.0739584,Maize,FS109479,2023,46
7.58,7.276477,Maize,FS109479,2023,50
7.58,7.26716,Maize,FS109479,2023,52
7.14,7.179658,Maize,FS109482,2018,6
7.14,7.1709905,Maize,FS109482,2018,7
7.14,7.258322,Maize,FS109482,2018,11
7.14,7.45435,Maize,FS109482,2018,14
7.14,7.4702663,Maize,FS109482,2018,19
7.14,7.415355,Maize,FS109482,2018,21
7.14,7.476532,Maize,FS109482,2018,24
7.14,7.6022544,Maize,FS109482,2018,26
7.14,7.6350718,Maize,FS109482,2018,30
7.14,7.2059894,Maize,FS109482,2018,33
7.14,7.3432875,Maize,FS109482,2018,35
7.14,7.6700335,Maize,FS109482,2018,36
7.14,7.205108,Maize,FS109482,2018,38
7.14,7.3359375,Maize,FS109482,2018,40
7.14,7.478654,Maize,FS109482,2018,42
7.14,7.4669604,Maize,FS109482,2018,48
7.14,7.310506,Maize,FS109482,2018,52
6.95,6.620374,Maize,FS109482,2019,3
6.95,6.672708,Maize,FS109482,2019,19
6.95,6.6042924,Maize,FS109482,2019,20
6.95,6.697878,Maize,FS109482,2019,22
6.95,6.7342033,Maize,FS109482,2019,26
6.95,6.7624955,Maize,FS109482,2019,27
6.95,6.5737195,Maize,FS109482,2019,29
6.95,6.8637657,Maize,FS109482,2019,32
6.95,6.827114,Maize,FS109482,2019,36
6.95,6.824564,Maize,FS109482,2019,38
6.95,6.7588973,Maize,FS109482,2019,39
6.95,7.1023107,Maize,FS109482,2019,41
6.95,6.579227,Maize,FS109482,2019,43
6.95,6.648578,Maize,FS109482,2019,48
3.31,3.1528974,Maize,FS109482,2020,6
3.31,3.1096954,Maize,FS109482,2020,8
3.31,3.250162,Maize,FS109482,2020,10
3.31,3.2406325,Maize,FS109482,2020,13
3.31,2.962875,Maize,FS109482,2020,16
3.31,3.1395776,Maize,FS109482,2020,18
3.31,3.0973155,Maize,FS109482,2020,20
3.31,3.2133317,Maize,FS109482,2020,23
3.31,3.202339,Maize,FS109482,2020,25
3.31,3.091828,Maize,FS109482,2020,28
3.31,3.5190423,Maize,FS109482,2020,32
3.31,3.239918,Maize,FS109482,2020,34
3.31,3.156928,Maize,FS109482,2020,35
3.31,3.2365606,Maize,FS109482,2020,37
3.31,3.1555097,Maize,FS109482,2020,39
3.31,3.2512586,Maize,FS109482,2020,42
3.31,3.0886123,Maize,FS109482,2020,47
3.31,3.4119172,Maize,FS109482,2020,51
2.46,2.69406,Maize,FS109482,2022,6
2.46,2.5700717,Maize,FS109482,2022,7
2.46,2.7824943,Maize,FS109482,2022,11
2.46,2.4990132,Maize,FS109482,2022,14
2.46,2.6244795,Maize,FS109482,2022,18
2.46,2.5465531,Maize,FS109482,2022,21
2.46,2.6095278,Maize,FS109482,2022,23
2.46,2.4577355,Maize,FS109482,2022,26
2.46,2.633136,Maize,FS109482,2022,28
2.46,2.6765852,Maize,FS109482,2022,30
2.46,2.6239483,Maize,FS109482,2022,31
2.46,2.3518586,Maize,FS109482,2022,33
2.46,2.5330455,Maize,FS109482,2022,47
2.46,2.501626,Maize,FS109482,2022,50
6.67,6.5409203,Maize,FS109482,2023,7
6.67,6.4509163,Maize,FS109482,2023,9
6.67,6.355144,Maize,FS109482,2023,10
6.67,6.4569507,Maize,FS109482,2023,14
6.67,6.342104,Maize,FS109482,2023,17
6.67,6.214062,Maize,FS109482,2023,21
6.67,6.659488,Maize,FS109482,2023,24
6.67,6.468899,Maize,FS109482,2023,26
6.67,6.172528,Maize,FS109482,2023,27
6.67,6.622647,Maize,FS109482,2023,29
6.67,6.5764933,Maize,FS109482,2023,33
6.67,6.6057086,Maize,FS109482,2023,34
6.67,6.7025433,Maize,FS109482,2023,36
6.67,6.749034,Maize,FS109482,2023,39
6.67,6.4932528,Maize,FS109482,2023,45
6.67,6.6752486,Maize,FS109482,2023,46
6.67,6.6663294,Maize,FS109482,2023,50
6.67,6.5826063,Maize,FS109482,2023,52
7.59,7.3764915,Maize,FS109513,2018,6
7.59,7.4575443,Maize,FS109513,2018,7
7.59,7.3505516,Maize,FS109513,2018,11
7.59,7.450713,Maize,FS109513,2018,14
7.59,7.3746295,Maize,FS109513,2018,19
7.59,7.688493,Maize,FS109513,2018,24
7.59,7.5310597,Maize,FS109513,2018,26
7.59,7.4870744,Maize,FS109513,2018,30
7.59,7.1394978,Maize,FS109513,2018,33
7.59,7.404215,Maize,FS109513,2018,35
7.59,7.516403,Maize,FS109513,2018,36
7.59,6.889176,Maize,FS109513,2018,38
7.59,7.197074,Maize,FS109513,2018,40
7.59,6.922189,Maize,FS109513,2018,42
7.59,7.3876653,Maize,FS109513,2018,48
7.59,7.473112,Maize,FS109513,2018,52
7.17,7.0944595,Maize,FS109513,2019,3
7.17,6.8832493,Maize,FS109513,2019,19
7.17,6.9240146,Maize,FS109513,2019,20
7.17,6.921772,Maize,FS109513,2019,22
7.17,6.881614,Maize,FS109513,2019,26
7.17,7.037427,Maize,FS109513,2019,27
7.17,6.8344655,Maize,FS109513,2019,29
7.17,6.9917493,Maize,FS109513,2019,32
7.17,7.1442103,Maize,FS109513,2019,36
7.17,7.144682,Maize,FS109513,2019,38
7.17,7.093102,Maize,FS109513,2019,39
7.17,6.970797,Maize,FS109513,2019,41
7.17,7.034953,Maize,FS109513,2019,43
7.17,7.0240684,Maize,FS109513,2019,48
6.0,5.940875,Maize,FS109513,2020,6
6.0,5.5929775,Maize,FS109513,2020,8
6.0,5.9841485,Maize,FS109513,2020,10
6.0,5.7490873,Maize,FS109513,2020,13
6.0,5.5206027,Maize,FS109513,2020,16
6.0,5.421322,Maize,FS109513,2020,18
6.0,5.4511986,Maize,FS109513,2020,20
6.0,5.889511,Maize,FS109513,2020,23
6.0,5.594027,Maize,FS109513,2020,25
6.0,5.229156,Maize,FS109513,2020,28
6.0,6.2039886,Maize,FS109513,2020,32
6.0,6.0127735,Maize,FS109513,2020,34
6.0,5.870111,Maize,FS109513,2020,35
6.0,5.8519435,Maize,FS109513,2020,37
6.0,5.8510137,Maize,FS109513,2020,39
6.0,5.436158,Maize,FS109513,2020,42
6.0,5.372292,Maize,FS109513,2020,47
6.0,5.4791656,Maize,FS109513,2020,51
4.52,4.89025,Maize,FS109513,2022,6
4.52,4.57857,Maize,FS109513,2022,7
4.52,4.803444,Maize,FS109513,2022,11
4.52,4.920446,Maize,FS109513,2022,14
4.52,5.0686846,Maize,FS109513,2022,18
4.52,4.6557574,Maize,FS109513,2022,21
4.52,4.5108056,Maize,FS109513,2022,23
4.52,4.469472,Maize,FS109513,2022,26
4.52,5.261706,Maize,FS109513,2022,28
4.52,4.631743,Maize,FS109513,2022,30
4.52,4.660283,Maize,FS109513,2022,31
4.52,5.0160108,Maize,FS109513,2022,33
4.52,4.5471497,Maize,FS109513,2022,42
4.52,4.7162943,Maize,FS109513,2022,50
7.72,7.9897017,Maize,FS109513,2023,7
7.72,8.171617,Maize,FS109513,2023,9
7.72,7.892766,Maize,FS109513,2023,10
7.72,7.9873734,Maize,FS109513,2023,14
7.72,8.103005,Maize,FS109513,2023,17
7.72,7.914583,Maize,FS109513,2023,21
7.72,7.804328,Maize,FS109513,2023,24
7.72,7.923593,Maize,FS109513,2023,26
7.72,7.6958685,Maize,FS109513,2023,27
7.72,7.804214,Maize,FS109513,2023,29
7.72,7.744636,Maize,FS109513,2023,33
7.72,7.57728,Maize,FS109513,2023,34
7.72,7.7613087,Maize,FS109513,2023,36
7.72,7.8632636,Maize,FS109513,2023,39
7.72,7.933416,Maize,FS109513,2023,45
7.72,8.355719,Maize,FS109513,2023,46
7.72,7.9083467,Maize,FS109513,2023,50
7.72,7.995249,Maize,FS109513,2023,52
7.31,7.332241,Maize,FS109518,2018,6
7.31,7.452021,Maize,FS109518,2018,7
7.31,6.9762716,Maize,FS109518,2018,11
7.31,7.3332744,Maize,FS109518,2018,14
7.31,7.523447,Maize,FS109518,2018,19
7.31,7.434769,Maize,FS109518,2018,21
7.31,7.306428,Maize,FS109518,2018,24
7.31,7.3528047,Maize,FS109518,2018,26
7.31,7.3010564,Maize,FS109518,2018,30
7.31,7.682454,Maize,FS109518,2018,35
7.31,7.6665664,Maize,FS109518,2018,36
7.31,7.2854223,Maize,FS109518,2018,38
7.31,7.361484,Maize,FS109518,2018,40
7.31,7.5729365,Maize,FS109518,2018,42
7.31,7.2373705,Maize,FS109518,2018,48
7.31,7.1042457,Maize,FS109518,2018,52
6.99,7.188562,Maize,FS109518,2019,3
6.99,6.9977574,Maize,FS109518,2019,19
6.99,7.0058365,Maize,FS109518,2019,20
6.99,6.8650246,Maize,FS109518,2019,22
6.99,7.037817,Maize,FS109518,2019,26
6.99,7.0166793,Maize,FS109518,2019,27
6.99,7.124139,Maize,FS109518,2019,29
6.99,6.915382,Maize,FS109518,2019,32
6.99,7.2517314,Maize,FS109518,2019,36
6.99,7.202875,Maize,FS109518,2019,38
6.99,6.9550886,Maize,FS109518,2019,39
6.99,7.009862,Maize,FS109518,2019,41
6.99,7.102801,Maize,FS109518,2019,43
6.99,7.079639,Maize,FS109518,2019,48
3.48,3.347982,Maize,FS109518,2020,6
3.48,3.5869918,Maize,FS109518,2020,8
3.48,3.4760249,Maize,FS109518,2020,10
3.48,3.351933,Maize,FS109518,2020,13
3.48,3.7596428,Maize,FS109518,2020,16
3.48,3.3346622,Maize,FS109518,2020,18
3.48,3.5606966,Maize,FS109518,2020,20
3.48,3.5676286,Maize,FS109518,2020,23
3.48,3.5985193,Maize,FS109518,2020,25
3.48,3.6325366,Maize,FS109518,2020,28
3.48,3.5380304,Maize,FS109518,2020,32
3.48,3.0998175,Maize,FS109518,2020,34
3.48,3.58507,Maize,FS109518,2020,35
3.48,3.007523,Maize,FS109518,2020,37
3.48,3.559948,Maize,FS109518,2020,39
3.48,3.3092916,Maize,FS109518,2020,42
3.48,3.3314152,Maize,FS109518,2020,47
3.48,3.327057,Maize,FS109518,2020,51
3.48,3.3109503,Maize,FS109518,2022,6
3.48,2.9831338,Maize,FS109518,2022,7
3.48,3.469555,Maize,FS109518,2022,11
3.48,3.229622,Maize,FS109518,2022,14
3.48,2.9827316,Maize,FS109518,2022,18
3.48,3.3298,Maize,FS109518,2022,21
3.48,3.776718,Maize,FS109518,2022,23
3.48,3.192236,Maize,FS109518,2022,26
3.48,2.9687169,Maize,FS109518,2022,28
3.48,3.4441218,Maize,FS109518,2022,30
3.48,4.0215263,Maize,FS109518,2022,31
3.48,3.0286238,Maize,FS109518,2022,33
3.48,3.524654,Maize,FS109518,2022,50
6.79,6.86426,Maize,FS109518,2023,7
6.79,7.3372374,Maize,FS109518,2023,9
6.79,6.7811084,Maize,FS109518,2023,10
6.79,7.4262943,Maize,FS109518,2023,14
6.79,7.5430894,Maize,FS109518,2023,17
6.79,6.794389,Maize,FS109518,2023,21
6.79,6.6880307,Maize,FS109518,2023,24
6.79,7.4471045,Maize,FS109518,2023,26
6.79,6.924269,Maize,FS109518,2023,27
6.79,6.875822,Maize,FS109518,2023,29
6.79,6.8563466,Maize,FS109518,2023,33
6.79,6.9334526,Maize,FS109518,2023,34
6.79,6.7557898,Maize,FS109518,2023,36
6.79,6.7828965,Maize,FS109518,2023,39
6.79,6.604915,Maize,FS109518,2023,45
6.79,6.7112164,Maize,FS109518,2023,46
6.79,7.0632377,Maize,FS109518,2023,50
6.79,6.819435,Maize,FS109518,2023,52
7.56,7.4061084,Maize,FS109545,2018,6
7.56,7.535034,Maize,FS109545,2018,7
7.56,7.5233717,Maize,FS109545,2018,11
7.56,7.458224,Maize,FS109545,2018,14
7.56,7.7193656,Maize,FS109545,2018,19
7.56,7.7390084,Maize,FS109545,2018,24
7.56,7.481022,Maize,FS109545,2018,26
7.56,7.6144953,Maize,FS109545,2018,30
7.56,7.7313323,Maize,FS109545,2018,33
7.56,7.5945067,Maize,FS109545,2018,35
7.56,7.7269773,Maize,FS109545,2018,36
7.56,7.62606,Maize,FS109545,2018,38
7.56,7.641528,Maize,FS109545,2018,40
7.56,7.676827,Maize,FS109545,2018,42
7.56,7.553232,Maize,FS109545,2018,48
7.56,7.455883,Maize,FS109545,2018,52
7.58,7.4970727,Maize,FS109545,2019,3
7.58,7.4452653,Maize,FS109545,2019,19
7.58,7.2782817,Maize,FS109545,2019,20
7.58,7.408439,Maize,FS109545,2019,22
7.58,7.401063,Maize,FS109545,2019,26
7.58,7.5089927,Maize,FS109545,2019,27
7.58,7.46203,Maize,FS109545,2019,29
7.58,6.8595886,Maize,FS109545,2019,32
7.58,7.64665,Maize,FS109545,2019,36
7.58,7.4017615,Maize,FS109545,2019,38
7.58,7.26792,Maize,FS109545,2019,39
7.58,7.6162615,Maize,FS109545,2019,41
7.58,7.557123,Maize,FS109545,2019,43
7.58,7.5993686,Maize,FS109545,2019,48
3.21,3.1180782,Maize,FS109545,2020,6
3.21,3.1973236,Maize,FS109545,2020,8
3.21,3.6370323,Maize,FS109545,2020,10
3.21,2.9926922,Maize,FS109545,2020,13
3.21,3.4498794,Maize,FS109545,2020,16
3.21,2.9284363,Maize,FS109545,2020,18
3.21,3.5983667,Maize,FS109545,2020,20
3.21,3.4569852,Maize,FS109545,2020,23
3.21,3.4829621,Maize,FS109545,2020,25
3.21,3.5814714,Maize,FS109545,2020,28
3.21,3.920573,Maize,FS109545,2020,32
3.21,3.3790767,Maize,FS109545,2020,34
3.21,3.3846588,Maize,FS109545,2020,35
3.21,3.3128803,Maize,FS109545,2020,37
3.21,3.2951748,Maize,FS109545,2020,39
3.21,3.245636,Maize,FS109545,2020,42
3.21,3.1107905,Maize,FS109545,2020,47
3.21,3.18249,Maize,FS109545,2020,51
2.96,2.7311976,Maize,FS109545,2022,6
2.96,2.7388349,Maize,FS109545,2022,7
2.96,2.6347947,Maize,FS109545,2022,11
2.96,3.0403411,Maize,FS109545,2022,14
2.96,2.894049,Maize,FS109545,2022,18
2.96,2.9606574,Maize,FS109545,2022,21
2.96,3.1371768,Maize,FS109545,2022,23
2.96,2.8219388,Maize,FS109545,2022,26
2.96,3.0619233,Maize,FS109545,2022,28
2.96,2.5557642,Maize,FS109545,2022,30
2.96,2.8506074,Maize,FS109545,2022,31
2.96,3.108353,Maize,FS109545,2022,33
2.96,3.139342,Maize,FS109545,2022,47
2.96,2.8689456,Maize,FS109545,2022,50
6.89,7.053295,Maize,FS109545,2023,7
6.89,6.854402,Maize,FS109545,2023,9
6.89,6.5396466,Maize,FS109545,2023,10
6.89,7.420907,Maize,FS109545,2023,14
6.89,7.4680705,Maize,FS109545,2023,17
6.89,7.551416,Maize,FS109545,2023,21
6.89,7.033694,Maize,FS109545,2023,24
6.89,7.3111405,Maize,FS109545,2023,26
6.89,7.1843433,Maize,FS109545,2023,27
6.89,6.857583,Maize,FS109545,2023,29
6.89,6.4225035,Maize,FS109545,2023,33
6.89,6.793556,Maize,FS109545,2023,34
6.89,6.8738527,Maize,FS109545,2023,36
6.89,6.6806,Maize,FS109545,2023,39
6.89,6.8660016,Maize,FS109545,2023,45
6.89,6.93848,Maize,FS109545,2023,50
6.89,7.0519867,Maize,FS109545,2023,52
7.21,7.429296,Maize,FS109547,2018,6
7.21,7.3675227,Maize,FS109547,2018,7
7.21,6.616502,Maize,FS109547,2018,11
7.21,7.5169387,Maize,FS109547,2018,14
7.21,7.4902587,Maize,FS109547,2018,19
7.21,7.6751165,Maize,FS109547,2018,24
7.21,7.3252087,Maize,FS109547,2018,26
7.21,7.3898582,Maize,FS109547,2018,30
7.21,6.902296,Maize,FS109547,2018,33
7.21,7.558864,Maize,FS109547,2018,35
7.21,7.5006137,Maize,FS109547,2018,36
7.21,7.5293827,Maize,FS109547,2018,38
7.21,7.581671,Maize,FS109547,2018,40
7.21,7.4141545,Maize,FS109547,2018,42
7.21,7.329309,Maize,FS109547,2018,48
7.21,7.449858,Maize,FS109547,2018,52
7.42,7.1757298,Maize,FS109547,2019,3
7.42,7.080334,Maize,FS109547,2019,19
7.42,6.9064746,Maize,FS109547,2019,20
7.42,7.2325683,Maize,FS109547,2019,22
7.42,7.070808,Maize,FS109547,2019,26
7.42,6.983491,Maize,FS109547,2019,27
7.42,7.119822,Maize,FS109547,2019,29
7.42,6.8927765,Maize,FS109547,2019,32
7.42,7.249629,Maize,FS109547,2019,36
7.42,7.153226,Maize,FS109547,2019,38
7.42,7.0531716,Maize,FS109547,2019,39
7.42,7.289367,Maize,FS109547,2019,41
7.42,7.1517515,Maize,FS109547,2019,43
7.42,7.209233,Maize,FS109547,2019,48
2.01,2.2471118,Maize,FS109547,2020,6
2.01,2.3916643,Maize,FS109547,2020,8
2.01,2.2730389,Maize,FS109547,2020,10
2.01,2.2013364,Maize,FS109547,2020,13
2.01,2.0139375,Maize,FS109547,2020,16
2.01,2.1274598,Maize,FS109547,2020,18
2.01,2.1968417,Maize,FS109547,2020,20
2.01,2.3929963,Maize,FS109547,2020,23
2.01,2.256127,Maize,FS109547,2020,25
2.01,2.294562,Maize,FS109547,2020,28
2.01,2.501716,Maize,FS109547,2020,32
2.01,2.3923342,Maize,FS109547,2020,34
2.01,2.1437888,Maize,FS109547,2020,35
2.01,2.1819122,Maize,FS109547,2020,37
2.01,2.099283,Maize,FS109547,2020,39
2.01,2.1997695,Maize,FS109547,2020,42
2.01,2.0282233,Maize,FS109547,2020,47
2.01,2.2849538,Maize,FS109547,2020,51
1.56,1.7828009,Maize,FS109547,2022,6
1.56,1.9236985,Maize,FS109547,2022,7
1.56,1.7889588,Maize,FS109547,2022,11
1.56,1.6473007,Maize,FS109547,2022,14
1.56,1.7710338,Maize,FS109547,2022,18
1.56,1.6195546,Maize,FS109547,2022,21
1.56,1.3844035,Maize,FS109547,2022,23
1.56,1.6806242,Maize,FS109547,2022,26
1.56,1.9085666,Maize,FS109547,2022,28
1.56,1.844812,Maize,FS109547,2022,30
1.56,1.8800269,Maize,FS109547,2022,31
1.56,1.958014,Maize,FS109547,2022,33
1.56,1.7818264,Maize,FS109547,2022,47
1.56,1.6242201,Maize,FS109547,2022,50
6.76,6.091545,Maize,FS109547,2023,7
6.76,6.949401,Maize,FS109547,2023,9
6.76,6.6294074,Maize,FS109547,2023,10
6.76,6.2731566,Maize,FS109547,2023,14
6.76,6.2826924,Maize,FS109547,2023,17
6.76,6.2769957,Maize,FS109547,2023,21
6.76,6.246011,Maize,FS109547,2023,24
6.76,6.726544,Maize,FS109547,2023,26
6.76,6.8820624,Maize,FS109547,2023,27
6.76,6.077487,Maize,FS109547,2023,29
6.76,6.8189754,Maize,FS109547,2023,33
6.76,6.6885138,Maize,FS109547,2023,34
6.76,6.487865,Maize,FS109547,2023,36
6.76,6.5789466,Maize,FS109547,2023,39
6.76,6.046448,Maize,FS109547,2023,45
6.76,6.6599684,Maize,FS109547,2023,46
6.76,6.353702,Maize,FS109547,2023,50
6.76,6.020821,Maize,FS109547,2023,52
4.03,4.458862,Maize,FS99437,2020,6
4.03,4.20053,Maize,FS99437,2020,8
4.03,4.003514,Maize,FS99437,2020,10
4.03,4.0958295,Maize,FS99437,2020,13
4.03,4.164862,Maize,FS99437,2020,16
4.03,4.29722,Maize,FS99437,2020,18
4.03,4.0355406,Maize,FS99437,2020,20
4.03,4.1331725,Maize,FS99437,2020,23
4.03,4.2015104,Maize,FS99437,2020,25
4.03,4.4929204,Maize,FS99437,2020,28
4.03,4.210493,Maize,FS99437,2020,32
4.03,4.2415466,Maize,FS99437,2020,34
4.03,4.2053013,Maize,FS99437,2020,35
4.03,4.130433,Maize,FS99437,2020,37
4.03,4.030049,Maize,FS99437,2020,39
